,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,69,46,44,3,0,29.0,0.0,NNW,Mostly Cloudy,2016-04-20,2016-04-20 01:22:00
1,1,2:22 AM,65,49,56,6,0,29.0,0.0,SW,Cloudy,2016-04-20,2016-04-20 02:22:00
2,2,3:22 AM,65,48,54,0,0,28.99,0.0,CALM,Cloudy,2016-04-20,2016-04-20 03:22:00
3,3,4:22 AM,65,47,52,3,0,28.98,0.0,WNW,Cloudy,2016-04-20,2016-04-20 04:22:00
4,4,5:22 AM,64,49,58,5,0,28.99,0.0,W,Cloudy,2016-04-20,2016-04-20 05:22:00
5,5,6:22 AM,63,49,60,6,0,28.99,0.0,WNW,Cloudy,2016-04-20,2016-04-20 06:22:00
6,6,6:22 AM,64,48,56,3,0,29.0,0.0,WNW,Cloudy,2016-04-20,2016-04-20 06:22:00
7,7,7:22 AM,64,49,58,0,0,29.01,0.0,CALM,Cloudy,2016-04-20,2016-04-20 07:22:00
8,8,8:22 AM,67,51,57,3,0,29.02,0.0,NW,Cloudy,2016-04-20,2016-04-20 08:22:00
9,9,9:22 AM,71,53,53,3,0,29.02,0.0,WNW,Mostly Cloudy,2016-04-20,2016-04-20 09:22:00
10,10,10:22 AM,76,50,40,0,0,29.03,0.0,CALM,Cloudy,2016-04-20,2016-04-20 10:22:00
11,11,11:22 AM,77,49,37,7,0,29.04,0.0,SSW,Mostly Cloudy,2016-04-20,2016-04-20 11:22:00
12,12,12:22 PM,78,48,35,7,0,29.03,0.0,SSW,Cloudy,2016-04-20,2016-04-20 00:22:00
13,13,1:22 PM,79,47,32,6,0,29.01,0.0,VAR,Cloudy,2016-04-20,2016-04-20 13:22:00
14,14,2:22 PM,78,50,37,6,0,29.0,0.0,VAR,Cloudy,2016-04-20,2016-04-20 14:22:00
15,15,3:22 PM,81,44,27,12,0,28.99,0.0,SE,Mostly Cloudy,2016-04-20,2016-04-20 15:22:00
16,16,4:22 PM,81,43,26,10,0,28.97,0.0,S,Cloudy,2016-04-20,2016-04-20 16:22:00
17,17,5:22 PM,79,41,26,8,0,28.97,0.0,SE,Cloudy,2016-04-20,2016-04-20 17:22:00
18,18,6:22 PM,77,46,33,6,0,28.97,0.0,SE,Mostly Cloudy,2016-04-20,2016-04-20 18:22:00
19,19,7:22 PM,76,47,36,9,0,28.97,0.0,SE,Cloudy,2016-04-20,2016-04-20 19:22:00
20,20,9:22 PM,73,47,39,6,0,28.97,0.0,SE,Mostly Cloudy,2016-04-20,2016-04-20 21:22:00
21,21,10:22 PM,71,47,42,3,0,28.99,0.0,SE,Mostly Cloudy,2016-04-20,2016-04-20 22:22:00
22,22,11:22 PM,69,48,47,6,0,29.01,0.0,SE,Partly Cloudy,2016-04-20,2016-04-20 23:22:00
23,23,12:22 AM,66,49,54,3,0,29.01,0.0,SE,Partly Cloudy,2016-04-20,2016-04-20 12:22:00
