,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,79,64,60,5,0,28.94,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 01:22:00
1,1,2:22 AM,78,65,64,3,0,28.94,0.0,SSW,Partly Cloudy,2016-06-04,2016-06-04 02:22:00
2,2,3:22 AM,76,65,69,6,0,28.94,0.0,ESE,Mostly Cloudy,2016-06-04,2016-06-04 03:22:00
3,3,4:22 AM,76,66,71,3,0,28.92,0.0,S,Mostly Cloudy,2016-06-04,2016-06-04 04:22:00
4,4,5:22 AM,75,66,73,3,0,28.92,0.0,SSE,Mostly Cloudy,2016-06-04,2016-06-04 05:22:00
5,5,6:22 AM,74,65,73,6,0,28.92,0.0,S,Mostly Cloudy,2016-06-04,2016-06-04 06:22:00
6,6,6:22 AM,73,65,76,0,0,28.93,0.0,CALM,Mostly Cloudy,2016-06-04,2016-06-04 06:22:00
7,7,7:22 AM,74,66,76,3,0,28.93,0.0,SSE,Mostly Cloudy,2016-06-04,2016-06-04 07:22:00
8,8,8:22 AM,77,67,71,7,0,28.94,0.0,SSW,Mostly Cloudy,2016-06-04,2016-06-04 08:22:00
9,9,9:22 AM,82,68,62,6,0,28.94,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 09:22:00
10,10,10:22 AM,86,66,51,8,0,28.94,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 10:22:00
11,11,11:22 AM,86,64,48,14,0,28.93,0.0,SSW,Mostly Cloudy,2016-06-04,2016-06-04 11:22:00
12,12,12:22 PM,86,66,51,9,0,28.91,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 00:22:00
13,13,1:22 PM,87,66,49,10,20,28.89,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 13:22:00
14,14,2:22 PM,86,67,53,13,0,28.87,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 14:22:00
15,15,3:22 PM,87,64,46,14,20,28.85,0.0,WSW,Mostly Cloudy,2016-06-04,2016-06-04 15:22:00
16,16,4:22 PM,85,65,51,9,0,28.83,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 16:22:00
17,17,5:22 PM,85,65,51,13,0,28.84,0.0,SSW,Mostly Cloudy,2016-06-04,2016-06-04 17:22:00
18,18,6:22 PM,85,65,51,8,18,28.83,0.0,WSW,Mostly Cloudy,2016-06-04,2016-06-04 18:22:00
19,19,7:22 PM,82,65,56,7,0,28.83,0.0,SW,Mostly Cloudy,2016-06-04,2016-06-04 19:22:00
20,20,9:22 PM,80,65,60,7,0,28.85,0.0,SSW,Mostly Cloudy,2016-06-04,2016-06-04 21:22:00
21,21,10:22 PM,80,65,60,6,0,28.86,0.0,WSW,Cloudy,2016-06-04,2016-06-04 22:22:00
22,22,11:03 PM,78,66,66,9,0,28.86,0.0,WNW,Cloudy,2016-06-04,2016-06-04 23:03:00
23,23,11:22 PM,77,65,66,9,0,28.87,0.0,WNW,Cloudy,2016-06-04,2016-06-04 23:22:00
24,24,12:22 AM,76,66,71,7,0,28.87,0.0,W,Cloudy,2016-06-04,2016-06-04 12:22:00
