,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,81,67,62,8,0,29.03,0.0,SW,Mostly Cloudy,2016-06-12
1,2:22 AM,80,68,67,8,0,29.03,0.0,WSW,Mostly Cloudy,2016-06-12
2,3:22 AM,79,68,69,7,0,29.02,0.0,WSW,Mostly Cloudy,2016-06-12
3,4:22 AM,77,68,74,9,0,29.01,0.0,W,Partly Cloudy,2016-06-12
4,5:22 AM,76,68,76,7,0,29.01,0.0,W,Fair,2016-06-12
5,6:22 AM,75,68,79,8,0,29.01,0.0,W,Partly Cloudy,2016-06-12
6,6:22 AM,75,68,79,9,0,29.03,0.0,WNW,Partly Cloudy,2016-06-12
7,7:22 AM,76,68,76,9,0,29.04,0.0,W,Partly Cloudy,2016-06-12
8,8:22 AM,79,68,69,10,0,29.04,0.0,WNW,Fair,2016-06-12
9,9:22 AM,83,69,63,12,0,29.04,0.0,WNW,Fair,2016-06-12
10,10:22 AM,86,68,55,15,22,29.03,0.0,NW,Fair,2016-06-12
11,11:22 AM,88,68,51,9,0,29.02,0.0,NW,Fair,2016-06-12
12,12:22 PM,91,68,47,13,20,29.00,0.0,NNW,Partly Cloudy,2016-06-12
13,1:22 PM,91,67,45,12,0,28.99,0.0,WNW,Mostly Cloudy,2016-06-12
14,2:22 PM,93,67,42,10,0,28.97,0.0,W,Mostly Cloudy,2016-06-12
15,3:22 PM,94,66,40,10,0,28.95,0.0,NNW,Mostly Cloudy,2016-06-12
16,4:22 PM,88,68,51,15,0,28.94,0.0,N,Mostly Cloudy,2016-06-12
17,5:22 PM,87,65,48,12,0,28.93,0.0,NNW,Partly Cloudy,2016-06-12
18,6:22 PM,89,66,46,13,0,28.92,0.0,NW,Partly Cloudy,2016-06-12
19,7:22 PM,88,67,49,12,0,28.92,0.0,NW,Partly Cloudy,2016-06-12
20,9:22 PM,84,67,56,7,0,28.93,0.0,WNW,Partly Cloudy,2016-06-12
21,10:22 PM,83,68,60,5,0,28.93,0.0,W,Partly Cloudy,2016-06-12
22,11:22 PM,82,69,65,0,0,28.94,0.0,CALM,Fair,2016-06-12
23,12:22 AM,81,69,67,7,0,28.94,0.0,WNW,Partly Cloudy,2016-06-12
