,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,41,20,43,13,0,29.07,0.0,WNW,Fair,2016-12-30
1,3:22 AM,40,21,47,14,0,29.07,0.0,WNW,Fair,2016-12-30
2,4:22 AM,40,21,47,14,0,29.08,0.0,WNW,Fair,2016-12-30
3,5:22 AM,39,21,49,12,0,29.09,0.0,WNW,Fair,2016-12-30
4,6:22 AM,39,20,46,13,0,29.08,0.0,WNW,Fair,2016-12-30
5,6:22 AM,38,19,47,14,26,29.09,0.0,NW,Partly Cloudy,2016-12-30
6,7:22 AM,37,19,48,12,0,29.11,0.0,NW,Fair,2016-12-30
7,8:22 AM,36,20,52,9,0,29.12,0.0,NW,Fair,2016-12-30
8,9:22 AM,38,19,47,10,0,29.13,0.0,WNW,Fair,2016-12-30
9,10:22 AM,42,19,40,9,0,29.15,0.0,WNW,Fair,2016-12-30
10,11:22 AM,44,16,32,18,25,29.15,0.0,NW,Fair,2016-12-30
11,12:22 PM,47,15,28,17,0,29.14,0.0,NW,Fair,2016-12-30
12,1:22 PM,49,14,25,17,28,29.12,0.0,WNW,Fair,2016-12-30
13,2:22 PM,50,13,23,15,0,29.10,0.0,WNW,Fair,2016-12-30
14,3:22 PM,50,13,23,17,24,29.09,0.0,WNW,Fair,2016-12-30
15,4:22 PM,50,13,23,17,21,29.08,0.0,W,Fair,2016-12-30
16,5:22 PM,49,12,23,12,0,29.08,0.0,WNW,Fair,2016-12-30
17,6:22 PM,46,13,26,12,0,29.10,0.0,WNW,Fair,2016-12-30
18,7:22 PM,45,12,26,6,0,29.11,0.0,WNW,Fair,2016-12-30
19,9:22 PM,42,16,35,8,0,29.12,0.0,WNW,Fair,2016-12-30
20,10:22 PM,41,14,33,7,0,29.12,0.0,NW,Fair,2016-12-30
21,11:22 PM,39,18,43,3,0,29.11,0.0,WSW,Fair,2016-12-30
22,12:22 AM,37,17,44,5,0,29.12,0.0,WSW,Fair,2016-12-30
23,1:22 AM,40,15,36,3,0,29.12,0.0,NNW,Fair,2016-12-30
