,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,79,69,72,0,0,29.05,0.0,CALM,Fair,2018-08-28
1,2:22 AM,78,68,71,5,0,29.05,0.0,SSE,Fair,2018-08-28
2,3:22 AM,77,68,74,3,0,29.03,0.0,S,Fair,2018-08-28
3,4:22 AM,76,68,76,3,0,29.04,0.0,S,Fair,2018-08-28
4,5:22 AM,75,69,82,0,0,29.04,0.0,CALM,Fair,2018-08-28
5,6:22 AM,75,68,79,0,0,29.05,0.0,CALM,Fair,2018-08-28
6,6:22 AM,75,68,79,0,0,29.08,0.0,CALM,Fair,2018-08-28
7,7:22 AM,76,69,79,0,0,29.10,0.0,CALM,Fair,2018-08-28
8,8:22 AM,81,70,69,6,0,29.11,0.0,NW,Partly Cloudy,2018-08-28
9,9:22 AM,82,70,67,7,0,29.12,0.0,NW,Mostly Cloudy,2018-08-28
10,10:22 AM,85,71,63,5,0,29.13,0.0,WNW,Partly Cloudy,2018-08-28
11,11:22 AM,84,69,61,6,0,29.12,0.0,ENE,Mostly Cloudy,2018-08-28
12,11:32 AM,83,70,65,10,0,29.12,0.0,E,Mostly Cloudy,2018-08-28
13,12:22 PM,85,70,61,6,0,29.11,0.0,ESE,Mostly Cloudy,2018-08-28
14,1:22 PM,89,70,53,5,0,29.09,0.0,SW,Partly Cloudy,2018-08-28
15,2:22 PM,86,69,57,0,0,29.08,0.0,CALM,Mostly Cloudy,2018-08-28
16,3:22 PM,83,70,65,6,0,29.06,0.0,SW,Mostly Cloudy,2018-08-28
17,4:22 PM,89,71,55,5,0,29.03,0.0,VAR,Partly Cloudy,2018-08-28
18,5:22 PM,88,69,53,5,0,29.02,0.0,SSE,Partly Cloudy,2018-08-28
19,6:22 PM,88,67,49,5,0,29.02,0.0,SE,Partly Cloudy,2018-08-28
20,7:22 PM,86,69,57,5,0,29.03,0.0,S,Partly Cloudy,2018-08-28
21,9:22 PM,83,68,60,5,0,29.04,0.0,S,Partly Cloudy,2018-08-28
22,10:22 PM,82,70,67,5,0,29.06,0.0,S,Fair,2018-08-28
23,11:22 PM,81,70,69,7,0,29.06,0.0,S,Fair,2018-08-28
24,12:22 AM,78,71,79,3,0,29.06,0.0,SW,Fair,2018-08-28
