,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,75,72,90,6,0,29.00,0.0,ENE,Mostly Cloudy,2018-07-15
1,2:22 AM,75,72,90,3,0,28.99,0.0,E,Mostly Cloudy,2018-07-15
2,3:17 AM,75,72,89,0,0,28.99,0.0,CALM,Mostly Cloudy,2018-07-15
3,3:22 AM,76,72,87,0,0,28.99,0.0,CALM,Mostly Cloudy,2018-07-15
4,4:22 AM,75,72,90,0,0,28.99,0.0,CALM,Mostly Cloudy,2018-07-15
5,4:32 AM,75,72,90,0,0,28.99,0.0,CALM,Mostly Cloudy,2018-07-15
6,5:10 AM,75,72,90,0,0,28.98,0.0,CALM,Mostly Cloudy,2018-07-15
7,5:22 AM,75,72,90,0,0,28.99,0.0,CALM,Mostly Cloudy,2018-07-15
8,6:19 AM,73,72,94,7,0,28.98,0.0,SW,Mostly Cloudy,2018-07-15
9,6:22 AM,74,72,93,5,0,28.98,0.0,SW,Cloudy,2018-07-15
10,5:39 AM,74,72,93,5,0,28.99,0.0,WSW,Cloudy,2018-07-15
11,5:44 AM,74,72,93,3,0,28.99,0.0,WSW,Mostly Cloudy,2018-07-15
12,5:57 AM,74,71,91,0,0,28.98,0.0,CALM,Mostly Cloudy,2018-07-15
13,6:22 AM,74,71,91,3,0,28.99,0.0,S,Cloudy,2018-07-15
14,6:37 AM,74,72,93,3,0,29.00,0.0,S,Fog,2018-07-15
15,6:43 AM,74,72,93,3,0,29.00,0.0,SSW,Fog,2018-07-15
16,6:48 AM,74,72,93,3,0,29.00,0.0,SSW,Fog,2018-07-15
17,7:16 AM,73,72,94,0,0,29.01,0.0,CALM,Cloudy,2018-07-15
18,7:22 AM,74,72,93,0,0,29.01,0.0,CALM,Cloudy,2018-07-15
19,7:42 AM,74,72,93,3,0,29.01,0.0,S,Cloudy,2018-07-15
20,8:19 AM,75,72,89,3,0,29.02,0.0,S,Cloudy,2018-07-15
21,8:22 AM,75,72,90,5,0,29.02,0.0,S,Cloudy,2018-07-15
22,8:27 AM,75,72,90,5,0,29.02,0.0,S,Cloudy,2018-07-15
23,8:37 AM,75,72,90,3,0,29.02,0.0,S,Cloudy,2018-07-15
24,9:20 AM,79,73,83,3,0,29.02,0.0,SSW,Haze,2018-07-15
25,9:22 AM,78,74,87,5,0,29.02,0.0,SW,Mostly Cloudy,2018-07-15
26,9:34 AM,78,73,84,3,0,29.01,0.0,SSW,Haze,2018-07-15
27,10:22 AM,80,73,79,5,0,29.01,0.0,SSW,Mostly Cloudy,2018-07-15
28,11:22 AM,81,73,77,5,0,29.01,0.0,SW,Mostly Cloudy,2018-07-15
29,11:42 AM,82,73,74,0,0,29.01,0.0,CALM,Mostly Cloudy,2018-07-15
30,12:22 PM,85,73,67,0,0,29.01,0.0,CALM,Mostly Cloudy,2018-07-15
31,1:22 PM,86,73,65,6,0,28.99,0.0,SE,Mostly Cloudy,2018-07-15
32,2:22 PM,86,72,63,0,0,28.97,0.0,CALM,Mostly Cloudy,2018-07-15
33,3:22 PM,88,73,61,0,0,28.94,0.0,CALM,Mostly Cloudy,2018-07-15
34,4:22 PM,89,72,57,0,0,28.93,0.0,CALM,Mostly Cloudy,2018-07-15
35,5:22 PM,87,71,59,7,0,28.93,0.0,SSE,Mostly Cloudy,2018-07-15
36,6:22 PM,87,73,63,7,0,28.92,0.0,S,Mostly Cloudy,2018-07-15
37,7:13 PM,84,73,69,7,0,28.92,0.0,SSE,Thunder,2018-07-15
38,7:22 PM,83,73,72,8,0,28.93,0.0,SSE,Thunder,2018-07-15
39,9:22 PM,82,74,76,7,0,28.94,0.0,SSE,Mostly Cloudy,2018-07-15
40,10:22 PM,81,74,79,7,0,28.96,0.0,S,Mostly Cloudy,2018-07-15
41,11:22 PM,79,74,84,9,0,28.97,0.0,SSW,Mostly Cloudy,2018-07-15
42,12:22 AM,78,73,84,0,0,28.97,0.0,CALM,Mostly Cloudy,2018-07-15
