,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,78,70,76,5,0,28.94,0.0,N,Mostly Cloudy,2018-09-11
1,2:22 AM,76,71,85,5,0,28.94,0.0,NNW,Mostly Cloudy,2018-09-11
2,3:22 AM,77,70,79,5,0,28.94,0.0,N,Mostly Cloudy,2018-09-11
3,4:22 AM,75,70,84,6,0,28.93,0.0,NNW,Mostly Cloudy,2018-09-11
4,5:22 AM,74,70,87,7,0,28.93,0.0,NNW,Partly Cloudy,2018-09-11
5,6:22 AM,75,70,84,3,0,28.93,0.0,NE,Fair,2018-09-11
6,6:22 AM,75,70,84,3,0,28.94,0.0,NNW,Partly Cloudy,2018-09-11
7,7:22 AM,74,69,85,6,0,28.95,0.0,N,Mostly Cloudy,2018-09-11
8,8:22 AM,77,70,79,5,0,28.97,0.0,NW,Mostly Cloudy,2018-09-11
9,9:22 AM,80,71,74,0,0,28.98,0.0,CALM,Fair,2018-09-11
10,10:22 AM,82,71,69,5,0,28.99,0.0,VAR,Partly Cloudy,2018-09-11
11,11:22 AM,86,71,61,5,0,29.00,0.0,N,Mostly Cloudy,2018-09-11
12,12:22 PM,85,70,61,7,0,28.99,0.0,NW,Mostly Cloudy,2018-09-11
13,1:22 PM,85,70,61,6,0,28.98,0.0,VAR,Mostly Cloudy,2018-09-11
14,2:22 PM,86,70,59,7,0,28.96,0.0,NW,Mostly Cloudy,2018-09-11
15,2:42 PM,86,70,59,7,0,28.95,0.0,VAR,Thunder in the Vicinity,2018-09-11
16,2:50 PM,85,70,61,8,0,28.95,0.0,ENE,Thunder in the Vicinity,2018-09-11
17,3:22 PM,80,69,69,5,0,28.95,0.0,E,Mostly Cloudy,2018-09-11
18,3:27 PM,80,70,71,7,0,28.95,0.0,SE,Rain,2018-09-11
19,3:30 PM,80,70,71,8,0,28.95,0.0,SE,Rain,2018-09-11
20,4:22 PM,81,72,74,6,0,28.94,0.2,VAR,Mostly Cloudy,2018-09-11
21,5:22 PM,82,71,69,5,0,28.94,0.0,E,Mostly Cloudy,2018-09-11
22,6:22 PM,82,70,67,6,0,28.94,0.0,E,Mostly Cloudy,2018-09-11
23,7:22 PM,80,71,74,6,0,28.94,0.0,ESE,Partly Cloudy,2018-09-11
24,9:22 PM,80,71,74,0,0,28.97,0.0,CALM,Mostly Cloudy,2018-09-11
25,10:22 PM,78,72,81,13,20,28.98,0.0,SSW,Mostly Cloudy,2018-09-11
26,11:22 PM,77,71,82,5,0,28.99,0.0,SW,Mostly Cloudy,2018-09-11
27,12:22 AM,76,71,85,3,0,28.99,0.0,NW,Mostly Cloudy,2018-09-11
