,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,70,59,68,5,0,28.98,0.0,S,Partly Cloudy,2018-05-10
1,3:22 AM,68,59,73,3,0,28.97,0.0,S,Partly Cloudy,2018-05-10
2,4:22 AM,67,59,76,3,0,28.97,0.0,SW,Fair,2018-05-10
3,5:22 AM,66,59,78,0,0,28.98,0.0,CALM,Fair,2018-05-10
4,6:22 AM,64,59,84,5,0,28.99,0.0,NW,Fair,2018-05-10
5,6:22 AM,64,59,84,3,0,28.99,0.0,SSW,Fair,2018-05-10
6,7:22 AM,68,60,76,3,0,29.00,0.0,SW,Fair,2018-05-10
7,8:22 AM,74,59,59,6,0,29.02,0.0,W,Fair,2018-05-10
8,9:22 AM,79,61,54,7,0,29.02,0.0,W,Fair,2018-05-10
9,10:22 AM,82,60,47,13,0,29.03,0.0,W,Fair,2018-05-10
10,11:22 AM,84,59,43,13,0,29.02,0.0,W,Fair,2018-05-10
11,12:22 PM,86,60,41,9,20,29.01,0.0,W,Fair,2018-05-10
12,1:22 PM,84,60,44,13,0,28.99,0.0,W,Partly Cloudy,2018-05-10
13,1:55 PM,84,59,43,12,18,28.98,0.0,WSW,Mostly Cloudy,2018-05-10
14,2:07 PM,84,59,43,13,0,28.98,0.0,WNW,Light Rain,2018-05-10
15,2:22 PM,84,66,55,9,0,28.98,0.0,WNW,Light Rain,2018-05-10
16,3:22 PM,87,60,40,13,0,28.95,0.0,W,Mostly Cloudy,2018-05-10
17,4:22 PM,87,59,39,13,23,28.94,0.0,W,Partly Cloudy,2018-05-10
18,5:22 PM,85,60,43,13,18,28.94,0.0,W,Mostly Cloudy,2018-05-10
19,6:22 PM,83,59,44,10,0,28.94,0.0,W,Mostly Cloudy,2018-05-10
20,7:01 PM,74,58,57,28,38,28.99,0.0,N,Mostly Cloudy / Windy,2018-05-10
21,7:22 PM,73,58,59,23,29,29.00,0.0,N,Mostly Cloudy / Windy,2018-05-10
22,9:22 PM,68,62,81,8,0,29.00,0.0,NW,Light Rain,2018-05-10
23,10:22 PM,66,63,90,5,0,28.97,0.0,W,Mostly Cloudy,2018-05-10
24,11:22 PM,66,62,87,6,0,28.99,0.0,NW,Partly Cloudy,2018-05-10
25,12:22 AM,65,61,87,5,0,28.99,0.0,W,Partly Cloudy,2018-05-10
