,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,35,25,67,13,0,28.84,0.0,NW,Fair,2018-11-27
1,3:22 AM,34,24,67,13,0,28.83,0.0,NW,Fair,2018-11-27
2,4:22 AM,34,24,67,15,22,28.83,0.0,NW,Partly Cloudy,2018-11-27
3,5:22 AM,33,24,70,12,0,28.83,0.0,NW,Mostly Cloudy,2018-11-27
4,6:22 AM,33,23,66,15,0,28.83,0.0,NW,Mostly Cloudy,2018-11-27
5,6:20 AM,34,23,65,14,0,28.85,0.0,NW,Mostly Cloudy,2018-11-27
6,6:22 AM,33,23,66,13,0,28.85,0.0,WNW,Mostly Cloudy,2018-11-27
7,6:44 AM,32,22,66,14,0,28.84,0.0,NW,Mostly Cloudy,2018-11-27
8,7:02 AM,32,22,66,13,0,28.85,0.0,NW,Mostly Cloudy,2018-11-27
9,7:22 AM,32,22,66,12,0,28.86,0.0,WNW,Mostly Cloudy,2018-11-27
10,8:19 AM,30,21,69,13,0,28.88,0.0,NW,Fair,2018-11-27
11,8:22 AM,31,22,69,12,0,28.87,0.0,WNW,Fair,2018-11-27
12,9:22 AM,32,22,66,14,0,28.89,0.0,WNW,Fair,2018-11-27
13,10:22 AM,34,22,61,18,0,28.90,0.0,WNW,Fair,2018-11-27
14,11:22 AM,37,21,52,14,0,28.90,0.0,WNW,Fair,2018-11-27
15,12:22 PM,40,22,49,14,26,28.88,0.0,WNW,Fair,2018-11-27
16,1:22 PM,42,20,41,18,0,28.84,0.0,W,Fair,2018-11-27
17,2:22 PM,43,19,38,21,30,28.82,0.0,WNW,Fair / Windy,2018-11-27
18,3:22 PM,44,20,38,15,26,28.82,0.0,WNW,Fair,2018-11-27
19,4:22 PM,43,20,40,23,29,28.82,0.0,WNW,Fair / Windy,2018-11-27
20,5:22 PM,41,18,40,20,0,28.84,0.0,NW,Fair,2018-11-27
21,6:22 PM,37,18,46,16,0,28.86,0.0,NW,Fair,2018-11-27
22,7:22 PM,36,19,50,17,0,28.89,0.0,WNW,Fair,2018-11-27
23,9:22 PM,34,20,56,18,24,28.91,0.0,WNW,Fair,2018-11-27
24,10:22 PM,33,19,56,23,32,28.92,0.0,NW,Fair / Windy,2018-11-27
25,11:22 PM,32,19,59,16,25,28.93,0.0,NW,Fair,2018-11-27
26,12:22 AM,32,19,59,15,24,28.93,0.0,NW,Fair,2018-11-27
27,1:22 AM,31,19,61,14,0,28.94,0.0,NW,Fair,2018-11-27
