,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,2:22 AM,42,37,82,9,0,29.20,0.0,E,Fair,2018-11-23
1,3:22 AM,41,37,86,9,0,29.19,0.0,E,Fair,2018-11-23
2,4:22 AM,42,37,82,12,0,29.19,0.0,E,Fair,2018-11-23
3,5:22 AM,41,36,82,12,0,29.16,0.0,E,Fair,2018-11-23
4,6:22 AM,41,36,82,13,0,29.17,0.0,E,Fair,2018-11-23
5,6:22 AM,40,35,83,14,0,29.18,0.0,E,Partly Cloudy,2018-11-23
6,7:22 AM,39,35,86,13,0,29.19,0.0,E,Mostly Cloudy,2018-11-23
7,7:25 AM,39,35,86,15,0,29.19,0.0,E,Mostly Cloudy,2018-11-23
8,8:22 AM,41,36,82,16,0,29.18,0.0,ENE,Cloudy,2018-11-23
9,8:53 AM,42,36,79,15,0,29.19,0.0,E,Cloudy,2018-11-23
10,9:22 AM,43,36,76,16,0,29.20,0.0,E,Cloudy,2018-11-23
11,10:22 AM,45,35,68,18,26,29.20,0.0,E,Cloudy,2018-11-23
12,11:22 AM,46,34,63,22,25,29.18,0.0,E,Cloudy / Windy,2018-11-23
13,12:22 PM,48,35,61,17,0,29.14,0.0,E,Cloudy,2018-11-23
14,1:22 PM,48,36,63,21,26,29.11,0.0,E,Cloudy / Windy,2018-11-23
15,2:22 PM,48,35,61,14,0,29.09,0.0,E,Cloudy,2018-11-23
16,2:57 PM,48,35,61,17,0,29.07,0.0,E,Cloudy,2018-11-23
17,3:22 PM,47,35,63,17,0,29.07,0.0,E,Light Rain,2018-11-23
18,4:22 PM,46,36,68,16,23,29.04,0.0,E,Light Rain,2018-11-23
19,5:22 PM,44,37,76,16,22,29.03,0.0,E,Cloudy,2018-11-23
20,6:22 PM,43,37,80,17,0,29.03,0.0,E,Cloudy,2018-11-23
21,7:22 PM,42,37,82,17,0,29.02,0.0,E,Light Rain,2018-11-23
22,8:48 PM,42,38,85,14,0,29.02,0.0,E,Light Rain,2018-11-23
23,9:22 PM,41,38,89,15,0,29.00,0.0,E,Light Rain,2018-11-23
24,10:22 PM,41,38,89,14,23,28.97,0.0,E,Light Rain,2018-11-23
25,11:22 PM,40,37,89,16,24,28.94,0.0,E,Light Rain,2018-11-23
26,12:22 AM,40,37,89,13,0,28.96,0.0,E,Light Rain,2018-11-23
27,1:22 AM,40,37,89,15,0,28.92,0.0,E,Light Rain,2018-11-23
