,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,77,61,58,3,0,29.00,0.0,SE,Cloudy,2017-08-02
1,2:22 AM,75,61,62,3,0,29.00,0.0,SSE,Mostly Cloudy,2017-08-02
2,3:22 AM,73,60,64,0,0,29.00,0.0,CALM,Partly Cloudy,2017-08-02
3,4:22 AM,73,61,66,0,0,28.99,0.0,CALM,Mostly Cloudy,2017-08-02
4,5:22 AM,72,62,71,0,0,29.00,0.0,CALM,Mostly Cloudy,2017-08-02
5,6:22 AM,72,62,71,0,0,28.99,0.0,CALM,Cloudy,2017-08-02
6,6:22 AM,73,62,68,0,0,29.01,0.0,CALM,Cloudy,2017-08-02
7,7:22 AM,73,62,68,6,0,29.02,0.0,NW,Mostly Cloudy,2017-08-02
8,8:22 AM,77,62,60,5,0,29.04,0.0,NNW,Cloudy,2017-08-02
9,9:22 AM,76,63,64,0,0,29.05,0.0,CALM,Mostly Cloudy,2017-08-02
10,10:22 AM,77,65,66,6,0,29.06,0.0,SSE,Mostly Cloudy,2017-08-02
11,11:22 AM,78,63,60,5,0,29.04,0.0,ESE,Cloudy,2017-08-02
12,12:22 PM,80,60,50,0,0,29.04,0.0,CALM,Mostly Cloudy,2017-08-02
13,1:22 PM,81,60,49,0,0,29.04,0.0,CALM,Mostly Cloudy,2017-08-02
14,2:22 PM,84,59,43,5,0,29.02,0.0,VAR,Mostly Cloudy,2017-08-02
15,3:22 PM,85,57,38,3,0,29.00,0.0,VAR,Mostly Cloudy,2017-08-02
16,4:22 PM,85,58,40,8,0,28.99,0.0,SSE,Mostly Cloudy,2017-08-02
17,5:22 PM,83,59,44,0,0,28.98,0.0,CALM,Mostly Cloudy,2017-08-02
18,6:22 PM,83,60,46,5,0,28.96,0.0,SSE,Mostly Cloudy,2017-08-02
19,7:22 PM,83,58,42,7,0,28.97,0.0,ESE,Mostly Cloudy,2017-08-02
20,9:22 PM,81,60,49,7,0,28.98,0.0,ESE,Mostly Cloudy,2017-08-02
21,10:22 PM,80,63,56,5,0,29.00,0.0,SSE,Cloudy,2017-08-02
22,11:22 PM,79,63,58,6,0,29.01,0.0,SSE,Cloudy,2017-08-02
23,12:22 AM,77,63,62,0,0,29.02,0.0,CALM,Cloudy,2017-08-02
