,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date
0,1:22 AM,64,62,93,13,0,29.16,0.0,E,Cloudy,2017-04-19
1,2:01 AM,64,62,93,13,0,29.14,0.0,ENE,Cloudy,2017-04-19
2,2:22 AM,64,62,93,12,0,29.14,0.0,E,Cloudy,2017-04-19
3,3:22 AM,64,62,93,16,0,29.13,0.0,ENE,Cloudy,2017-04-19
4,4:22 AM,63,61,93,14,0,29.12,0.0,E,Cloudy,2017-04-19
5,5:22 AM,63,61,93,10,0,29.13,0.0,E,Cloudy,2017-04-19
6,6:22 AM,63,61,93,10,0,29.13,0.0,E,Cloudy,2017-04-19
7,6:22 AM,63,61,93,9,0,29.15,0.0,E,Cloudy,2017-04-19
8,7:22 AM,64,61,90,10,0,29.17,0.0,ENE,Cloudy,2017-04-19
9,8:22 AM,64,62,93,7,0,29.17,0.0,ESE,Cloudy,2017-04-19
10,9:22 AM,65,62,90,7,0,29.18,0.0,ESE,Cloudy,2017-04-19
11,10:22 AM,67,62,84,6,0,29.19,0.0,ESE,Cloudy,2017-04-19
12,10:29 AM,67,62,84,8,0,29.19,0.0,ESE,Cloudy,2017-04-19
13,11:22 AM,70,63,78,6,0,29.19,0.0,VAR,Mostly Cloudy,2017-04-19
14,12:22 PM,72,63,73,8,0,29.18,0.0,SSE,Mostly Cloudy,2017-04-19
15,12:44 PM,74,63,68,8,0,29.17,0.0,SE,Mostly Cloudy,2017-04-19
16,1:22 PM,75,62,64,5,0,29.16,0.0,E,Mostly Cloudy,2017-04-19
17,2:22 PM,77,62,60,5,0,29.15,0.0,VAR,Mostly Cloudy,2017-04-19
18,3:22 PM,78,61,56,7,0,29.12,0.0,ESE,Mostly Cloudy,2017-04-19
19,4:22 PM,78,61,56,8,0,29.11,0.0,ESE,Mostly Cloudy,2017-04-19
20,5:22 PM,78,61,56,9,0,29.10,0.0,ESE,Mostly Cloudy,2017-04-19
21,6:22 PM,78,60,54,10,0,29.10,0.0,ESE,Mostly Cloudy,2017-04-19
22,7:22 PM,76,60,58,8,0,29.10,0.0,ESE,Mostly Cloudy,2017-04-19
23,9:22 PM,72,62,71,10,0,29.11,0.0,E,Mostly Cloudy,2017-04-19
24,10:22 PM,70,65,84,9,0,29.13,0.0,E,Partly Cloudy,2017-04-19
25,11:22 PM,69,65,87,8,0,29.14,0.0,E,Cloudy,2017-04-19
26,12:22 AM,68,65,90,9,0,29.14,0.0,E,Mostly Cloudy,2017-04-19
