,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,1:22 AM,70,56,61,5,0,28.85,0.0,SW,Fair,2017-04-22,2017-04-22 01:22:00
1,1,2:22 AM,68,57,68,5,0,28.84,0.0,SSW,Fair,2017-04-22,2017-04-22 02:22:00
2,2,3:22 AM,66,57,73,7,0,28.82,0.0,SW,Fair,2017-04-22,2017-04-22 03:22:00
3,3,4:22 AM,66,57,73,6,0,28.81,0.0,WSW,Fair,2017-04-22,2017-04-22 04:22:00
4,4,5:22 AM,63,57,81,5,0,28.81,0.0,SSW,Fair,2017-04-22,2017-04-22 05:22:00
5,5,6:22 AM,63,57,81,5,0,28.81,0.0,WSW,Fair,2017-04-22,2017-04-22 06:22:00
6,6,6:22 AM,62,57,84,5,0,28.83,0.0,SSW,Partly Cloudy,2017-04-22,2017-04-22 06:22:00
7,7,7:22 AM,64,58,80,5,0,28.84,0.0,SW,Partly Cloudy,2017-04-22,2017-04-22 07:22:00
8,8,8:22 AM,69,59,70,10,0,28.86,0.0,WSW,Partly Cloudy,2017-04-22,2017-04-22 08:22:00
9,9,9:22 AM,73,56,55,13,0,28.87,0.0,WSW,Fair,2017-04-22,2017-04-22 09:22:00
10,10,10:22 AM,76,58,54,15,23,28.89,0.0,W,Fair,2017-04-22,2017-04-22 10:22:00
11,11,11:22 AM,78,56,46,13,21,28.88,0.0,W,Fair,2017-04-22,2017-04-22 11:22:00
12,12,12:22 PM,80,48,32,14,22,28.86,0.0,SW,Mostly Cloudy,2017-04-22,2017-04-22 00:22:00
13,13,1:22 PM,80,53,39,10,0,28.84,0.0,W,Mostly Cloudy,2017-04-22,2017-04-22 13:22:00
14,14,2:22 PM,80,51,36,13,0,28.81,0.0,SW,Cloudy,2017-04-22,2017-04-22 14:22:00
15,15,3:22 PM,81,49,33,12,0,28.78,0.0,SW,Mostly Cloudy,2017-04-22,2017-04-22 15:22:00
16,16,4:22 PM,81,50,34,12,0,28.75,0.0,SSW,Mostly Cloudy,2017-04-22,2017-04-22 16:22:00
17,17,5:22 PM,80,52,38,10,0,28.75,0.0,WSW,Partly Cloudy,2017-04-22,2017-04-22 17:22:00
18,18,6:22 PM,79,55,44,12,17,28.74,0.0,WSW,Partly Cloudy,2017-04-22,2017-04-22 18:22:00
19,19,7:22 PM,76,56,50,9,0,28.74,0.0,SW,Mostly Cloudy,2017-04-22,2017-04-22 19:22:00
20,20,9:22 PM,74,56,53,6,0,28.77,0.0,WSW,Mostly Cloudy,2017-04-22,2017-04-22 21:22:00
21,21,10:22 PM,72,57,59,5,0,28.78,0.0,SSW,Cloudy,2017-04-22,2017-04-22 22:22:00
22,22,11:22 PM,71,58,63,5,0,28.78,0.0,SW,Cloudy,2017-04-22,2017-04-22 23:22:00
23,23,12:22 AM,71,59,66,5,0,28.78,0.0,SW,Cloudy,2017-04-22,2017-04-22 12:22:00
