,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,57,49,74,0,0,29.14,0.0,CALM,Cloudy,2017-01-16,2017-01-16 02:22:00
1,1,3:22 AM,57,49,74,0,0,29.15,0.0,CALM,Mostly Cloudy,2017-01-16,2017-01-16 03:22:00
2,2,4:22 AM,56,49,77,0,0,29.15,0.0,CALM,Mostly Cloudy,2017-01-16,2017-01-16 04:22:00
3,3,5:22 AM,54,48,80,6,0,29.14,0.0,E,Partly Cloudy,2017-01-16,2017-01-16 05:22:00
4,4,6:22 AM,56,48,75,3,0,29.15,0.0,E,Mostly Cloudy,2017-01-16,2017-01-16 06:22:00
5,5,6:22 AM,54,48,80,3,0,29.16,0.0,E,Partly Cloudy,2017-01-16,2017-01-16 06:22:00
6,6,7:22 AM,52,48,86,7,0,29.17,0.0,ENE,Mostly Cloudy,2017-01-16,2017-01-16 07:22:00
7,7,8:22 AM,53,50,89,7,0,29.18,0.0,E,Cloudy,2017-01-16,2017-01-16 08:22:00
8,8,9:22 AM,56,51,84,7,0,29.19,0.0,E,Cloudy,2017-01-16,2017-01-16 09:22:00
9,9,10:22 AM,57,52,83,3,0,29.21,0.0,E,Cloudy,2017-01-16,2017-01-16 10:22:00
10,10,11:22 AM,60,54,80,6,0,29.22,0.0,ESE,Cloudy,2017-01-16,2017-01-16 11:22:00
11,11,12:22 PM,61,55,81,6,0,29.2,0.0,SE,Cloudy,2017-01-16,2017-01-16 00:22:00
12,12,1:22 PM,65,56,73,5,0,29.18,0.0,ESE,Mostly Cloudy,2017-01-16,2017-01-16 13:22:00
13,13,2:22 PM,69,57,65,0,0,29.15,0.0,CALM,Mostly Cloudy,2017-01-16,2017-01-16 14:22:00
14,14,3:22 PM,68,56,65,3,0,29.13,0.0,S,Mostly Cloudy,2017-01-16,2017-01-16 15:22:00
15,15,4:22 PM,71,55,57,6,0,29.12,0.0,SSE,Cloudy,2017-01-16,2017-01-16 16:22:00
16,16,5:22 PM,71,52,51,9,0,29.12,0.0,S,Mostly Cloudy,2017-01-16,2017-01-16 17:22:00
17,17,6:22 PM,68,54,61,6,0,29.13,0.0,SSE,Mostly Cloudy,2017-01-16,2017-01-16 18:22:00
18,18,7:22 PM,67,54,63,6,0,29.13,0.0,SE,Cloudy,2017-01-16,2017-01-16 19:22:00
19,19,9:22 PM,66,55,68,7,0,29.14,0.0,SE,Mostly Cloudy,2017-01-16,2017-01-16 21:22:00
20,20,10:22 PM,61,55,81,9,0,29.15,0.0,E,Fair,2017-01-16,2017-01-16 22:22:00
21,21,11:22 PM,60,55,83,9,0,29.15,0.0,E,Partly Cloudy,2017-01-16,2017-01-16 23:22:00
22,22,12:22 AM,59,55,87,7,0,29.15,0.0,ESE,Partly Cloudy,2017-01-16,2017-01-16 12:22:00
23,23,1:22 AM,58,55,90,9,0,29.14,0.0,ESE,Partly Cloudy,2017-01-16,2017-01-16 01:22:00
