,Unnamed: 0,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precipitation,Wind,Condition,Date,time
0,0,2:22 AM,59,57,93,9,0,28.8,0.0,NE,Mostly Cloudy,2017-02-23,2017-02-23 02:22:00
1,1,2:54 AM,58,56,93,10,0,28.8,0.0,ENE,Mostly Cloudy,2017-02-23,2017-02-23 02:54:00
2,2,3:22 AM,58,56,93,9,0,28.78,0.0,E,Partly Cloudy,2017-02-23,2017-02-23 03:22:00
3,3,4:22 AM,56,55,97,8,0,28.77,0.0,E,Fair,2017-02-23,2017-02-23 04:22:00
4,4,5:22 AM,56,55,97,6,0,28.77,0.0,ENE,Fair,2017-02-23,2017-02-23 05:22:00
5,5,6:22 AM,56,55,97,7,0,28.78,0.0,ENE,Fair,2017-02-23,2017-02-23 06:22:00
6,6,6:22 AM,56,55,97,9,0,28.79,0.0,E,Fair,2017-02-23,2017-02-23 06:22:00
7,7,7:22 AM,56,54,93,8,0,28.8,0.0,ENE,Fair,2017-02-23,2017-02-23 07:22:00
8,8,8:22 AM,56,55,97,8,0,28.81,0.0,ENE,Fair,2017-02-23,2017-02-23 08:22:00
9,9,9:22 AM,59,56,90,9,0,28.83,0.0,ENE,Partly Cloudy,2017-02-23,2017-02-23 09:22:00
10,10,10:22 AM,61,58,90,7,0,28.83,0.0,E,Partly Cloudy,2017-02-23,2017-02-23 10:22:00
11,11,11:22 AM,65,57,75,9,0,28.83,0.0,E,Partly Cloudy,2017-02-23,2017-02-23 11:22:00
12,12,12:22 PM,69,57,65,8,0,28.81,0.0,ESE,Partly Cloudy,2017-02-23,2017-02-23 00:22:00
13,13,1:22 PM,71,56,59,8,0,28.78,0.0,SE,Mostly Cloudy,2017-02-23,2017-02-23 13:22:00
14,14,2:22 PM,74,54,50,6,0,28.76,0.0,SSE,Partly Cloudy,2017-02-23,2017-02-23 14:22:00
15,15,3:22 PM,73,53,49,7,0,28.74,0.0,SSE,Partly Cloudy,2017-02-23,2017-02-23 15:22:00
16,16,4:22 PM,75,52,44,9,0,28.72,0.0,S,Partly Cloudy,2017-02-23,2017-02-23 16:22:00
17,17,5:22 PM,74,52,46,7,0,28.73,0.0,SSE,Partly Cloudy,2017-02-23,2017-02-23 17:22:00
18,18,6:22 PM,74,51,45,8,0,28.74,0.0,ESE,Fair,2017-02-23,2017-02-23 18:22:00
19,19,7:22 PM,71,53,53,3,0,28.75,0.0,SSE,Fair,2017-02-23,2017-02-23 19:22:00
20,20,9:22 PM,69,52,54,3,0,28.76,0.0,E,Fair,2017-02-23,2017-02-23 21:22:00
21,21,10:22 PM,68,51,55,7,0,28.77,0.0,ESE,Fair,2017-02-23,2017-02-23 22:22:00
22,22,11:22 PM,65,52,63,5,0,28.78,0.0,SE,Fair,2017-02-23,2017-02-23 23:22:00
23,23,12:22 AM,64,52,65,5,0,28.79,0.0,SE,Fair,2017-02-23,2017-02-23 12:22:00
24,24,1:22 AM,63,52,67,3,0,28.79,0.0,SE,Fair,2017-02-23,2017-02-23 01:22:00
